ticker,period,promoter_pct,fii_pct,dii_pct,public_pct,total_shares,promoter_d1q,promoter_d4q,fii_d1q,fii_d4q,dii_d1q,dii_d4q,public_d4q,worst_promoter_qtr,smart_money_score
CENTEXT,2026-03,52.04,0.14,0.01,47.96,80000000.0,0.0,0.0,-0.14,-0.09999999999999998,0.0,0.0,0.0,0.0,-0.09999999999999998
CENTRALBK,2018-06,86.4,,,13.59,2618155755.0,,,,,,,,,0.0
CENTRALBK,2018-09,86.4,,,13.59,2618155755.0,0.0,,,,,,,0.0,0.0
CENTRALBK,2018-11,88.02,,,11.97,2972513725.0,1.6199999999999903,,,,,,,0.0,0.0
CENTRALBK,2018-12,88.02,,,11.97,2972513725.0,0.0,,,,,,,0.0,0.0
CENTRALBK,2019-02,89.4,,,10.6,3359953115.0,1.3800000000000097,3.0,,,,,-2.99,0.0,0.0
CENTRALBK,2019-03,91.2,,,8.8,4047201437.0,1.7999999999999972,4.799999999999997,,,,,-4.789999999999999,0.0,0.0
CENTRALBK,2019-06,89.46,,,10.54,4125917661.0,-1.740000000000009,1.4399999999999977,,,,,-1.4300000000000015,-1.740000000000009,0.0
CENTRALBK,2019-09,89.46,,,10.54,4125917661.0,0.0,1.4399999999999977,,,,,-1.4300000000000015,-1.740000000000009,0.0
CENTRALBK,2019-11,92.39,,,7.61,5709762724.0,2.930000000000007,2.989999999999995,,,,,-2.9899999999999993,-1.740000000000009,0.0
CENTRALBK,2019-12,92.39,,,7.61,5709762724.0,0.0,1.1899999999999977,,,,,-1.1900000000000004,-1.740000000000009,0.0
CENTRALBK,2020-03,92.39,,,7.61,5709762724.0,0.0,2.930000000000007,,,,,-2.929999999999999,0.0,0.0
CENTRALBK,2020-06,92.39,,,7.61,5709762724.0,0.0,2.930000000000007,,,,,-2.929999999999999,0.0,0.0
CENTRALBK,2020-09,89.78,,,10.22,5875562460.0,-2.6099999999999994,-2.6099999999999994,,,,,2.6100000000000003,-2.6099999999999994,0.0
CENTRALBK,2020-12,89.78,,,10.22,5875562460.0,0.0,-2.6099999999999994,,,,,2.6100000000000003,-2.6099999999999994,0.0
CENTRALBK,2021-03,89.78,,,10.22,5875562460.0,0.0,-2.6099999999999994,,,,,2.6100000000000003,-2.6099999999999994,0.0
CENTRALBK,2021-05,93.08,,,6.92,8680939432.0,3.299999999999997,0.6899999999999977,,,,,-0.6900000000000004,-2.6099999999999994,0.0
CENTRALBK,2021-06,93.08,,,6.92,8680939432.0,0.0,3.299999999999997,,,,,-3.3000000000000007,0.0,0.0
CENTRALBK,2021-09,93.08,,,6.92,8680939432.0,0.0,3.299999999999997,,,,,-3.3000000000000007,0.0,0.0
CENTRALBK,2021-12,93.08,,,6.92,8680939432.0,0.0,3.299999999999997,,,,,-3.3000000000000007,0.0,0.0
CENTRALBK,2022-03,93.08,,,6.92,8680939432.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTRALBK,2022-06,93.08,,,6.92,8680939432.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTRALBK,2022-09,93.08,0.1,2.84,6.92,8680939432.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTRALBK,2022-12,93.08,0.19,2.89,6.92,8680939432.0,0.0,0.0,0.09,,0.050000000000000266,,0.0,0.0,0.0
CENTRALBK,2023-03,93.08,0.2,2.87,6.92,8680939432.0,0.0,0.0,0.010000000000000009,,-0.020000000000000018,,0.0,0.0,0.0
CENTRALBK,2023-06,93.08,0.14,2.84,6.92,8680939432.0,0.0,0.0,-0.06,,-0.03000000000000025,,0.0,0.0,0.0
CENTRALBK,2023-09,93.08,0.16,2.85,6.92,8680939432.0,0.0,0.0,0.01999999999999999,0.06,0.010000000000000231,0.010000000000000231,0.0,0.0,0.07000000000000023
CENTRALBK,2023-12,93.08,0.07,2.8,6.92,8680939432.0,0.0,0.0,-0.09,-0.12,-0.050000000000000266,-0.0900000000000003,0.0,0.0,-0.2100000000000003
CENTRALBK,2024-03,93.08,0.17,2.8,6.92,8680939432.0,0.0,0.0,0.1,-0.03,0.0,-0.07000000000000028,0.0,0.0,-0.10000000000000028
CENTRALBK,2024-06,93.08,0.16,2.81,6.92,8680939432.0,0.0,0.0,-0.010000000000000009,0.01999999999999999,0.010000000000000231,-0.029999999999999805,0.0,0.0,-0.009999999999999815
CENTRALBK,2024-09,93.08,0.34,2.82,6.92,8680939432.0,0.0,0.0,0.18000000000000002,0.18000000000000002,0.009999999999999787,-0.03000000000000025,0.0,0.0,0.14999999999999977
CENTRALBK,2024-12,93.08,0.44,2.83,6.92,8680939432.0,0.0,0.0,0.09999999999999998,0.37,0.010000000000000231,0.03000000000000025,0.0,0.0,0.40000000000000024
CENTRALBK,2025-03,89.27,1.26,5.87,10.73,9051401274.0,-3.8100000000000023,-3.8100000000000023,0.8200000000000001,1.09,3.04,3.0700000000000003,3.8100000000000005,-3.8100000000000023,4.16
CENTRALBK,2025-06,89.27,0.96,5.07,10.73,9051401274.0,0.0,-3.8100000000000023,-0.30000000000000004,0.7999999999999999,-0.7999999999999998,2.2600000000000002,3.8100000000000005,-3.8100000000000023,3.06
CENTRALBK,2025-09,89.27,0.87,4.87,10.73,9051401274.0,0.0,-3.8100000000000023,-0.08999999999999997,0.53,-0.20000000000000018,2.0500000000000003,3.8100000000000005,-3.8100000000000023,2.58
CENTRALBK,2025-12,89.27,0.84,4.83,10.73,9051401274.0,0.0,-3.8100000000000023,-0.030000000000000027,0.39999999999999997,-0.040000000000000036,2.0,3.8100000000000005,-3.8100000000000023,2.4
CENTRALBK,2026-03,89.27,0.75,4.82,10.73,9051401274.0,0.0,0.0,-0.08999999999999997,-0.51,-0.009999999999999787,-1.0499999999999998,0.0,0.0,-1.5599999999999998
CENTRUM,2018-03,37.08,,,59.75,402851580.0,,,,,,,,,0.0
CENTRUM,2018-06,37.57,,,59.25,402722492.0,0.490000000000002,,,,,,,0.490000000000002,0.0
CENTRUM,2018-09,37.57,,,58.59,400062580.0,0.0,,,,,,,0.0,0.0
CENTRUM,2018-12,37.99,,,58.18,400062580.0,0.4200000000000017,,,,,,,0.0,0.0
CENTRUM,2019-03,37.99,,,57.82,398682300.0,0.0,0.9100000000000037,,,,,-1.9299999999999997,0.0,0.0
CENTRUM,2019-06,37.99,,,57.51,397302365.0,0.0,0.4200000000000017,,,,,-1.740000000000002,0.0,0.0
CENTRUM,2019-09,37.99,,,57.42,396896580.0,0.0,0.4200000000000017,,,,,-1.1700000000000017,0.0,0.0
CENTRUM,2019-12,38.05,,,57.35,396896580.0,0.05999999999999517,0.05999999999999517,,,,,-0.8299999999999983,0.0,0.0
CENTRUM,2020-03,38.13,,,57.2,396610506.0,0.0800000000000054,0.14000000000000057,,,,,-0.6199999999999974,0.0,0.0
CENTRUM,2020-09,38.16,,,57.17,396610506.0,0.02999999999999403,0.1699999999999946,,,,,-0.3399999999999963,0.0,0.0
CENTRUM,2020-12,38.16,,,57.17,396610506.0,0.0,0.1699999999999946,,,,,-0.25,0.0,0.0
CENTRUM,2021-03,38.16,,,57.29,397110506.0,0.0,0.10999999999999943,,,,,-0.060000000000002274,0.0,0.0
CENTRUM,2021-06,38.16,,,57.29,397110506.0,0.0,0.02999999999999403,,,,,0.0899999999999963,0.0,0.0
CENTRUM,2021-09,38.16,,,57.29,397110506.0,0.0,0.0,,,,,0.11999999999999744,0.0,0.0
CENTRUM,2021-12,38.16,,,57.29,397110506.0,0.0,0.0,,,,,0.11999999999999744,0.0,0.0
CENTRUM,2022-03,38.16,,,57.29,397110506.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTRUM,2022-06,38.23,,,57.23,397110506.0,0.07000000000000028,0.07000000000000028,,,,,-0.060000000000002274,0.0,0.0
CENTRUM,2022-09,38.23,0.44,0.0,57.39,397810506.0,0.0,0.07000000000000028,,,,,0.10000000000000142,0.0,0.0
CENTRUM,2022-12,38.23,0.68,0.0,57.39,397810506.0,0.0,0.07000000000000028,0.24000000000000005,,0.0,,0.10000000000000142,0.0,0.0
CENTRUM,2023-03,38.44,0.88,0.0,57.18,397810506.0,0.21000000000000085,0.28000000000000114,0.19999999999999996,,0.0,,-0.10999999999999943,0.0,0.0
CENTRUM,2023-06,38.49,0.71,0.0,57.13,397810506.0,0.05000000000000426,0.2600000000000051,-0.17000000000000004,,0.0,,-0.09999999999999432,0.0,0.0
CENTRUM,2023-09,38.49,0.82,0.0,57.13,397810506.0,0.0,0.2600000000000051,0.10999999999999999,0.37999999999999995,0.0,0.0,-0.259999999999998,0.0,0.37999999999999995
CENTRUM,2023-12,38.49,0.82,0.0,57.66,400019506.0,0.0,0.2600000000000051,0.0,0.1399999999999999,0.0,0.0,0.269999999999996,0.0,0.1399999999999999
CENTRUM,2024-03,38.49,0.67,0.0,57.78,400514506.0,0.0,0.05000000000000426,-0.1499999999999999,-0.20999999999999996,0.0,0.0,0.6000000000000014,0.0,-0.20999999999999996
CENTRUM,2024-06,38.49,0.36,0.0,57.91,401055506.0,0.0,0.0,-0.31000000000000005,-0.35,0.0,0.0,0.779999999999994,0.0,-0.35
CENTRUM,2024-09,38.49,0.29,0.0,58.09,401825506.0,0.0,0.0,-0.07,-0.53,0.0,0.0,0.9600000000000009,0.0,-0.53
CENTRUM,2024-12,38.49,0.36,0.0,58.25,402480506.0,0.0,0.0,0.07,-0.45999999999999996,0.0,0.0,0.5900000000000034,0.0,-0.45999999999999996
CENTRUM,2025-03,38.49,0.43,0.0,58.4,403110506.0,0.0,0.0,0.07,-0.24000000000000005,0.0,0.0,0.6199999999999974,0.0,-0.24000000000000005
CENTRUM,2025-06,38.49,0.7,,58.45,403295506.0,0.0,0.0,0.26999999999999996,0.33999999999999997,,,0.5400000000000063,0.0,0.33999999999999997
CENTRUM,2025-08,34.84,1.63,3.86,62.38,446841960.0,-3.6499999999999986,-3.6499999999999986,0.9299999999999999,1.3399999999999999,,3.86,4.289999999999999,-3.6499999999999986,5.199999999999999
CENTRUM,2025-09,34.84,1.55,3.86,62.41,446941960.0,0.0,-3.6499999999999986,-0.07999999999999985,1.19,0.0,3.86,4.159999999999997,-3.6499999999999986,5.05
CENTRUM,2025-12,34.84,1.64,3.86,62.45,447141960.0,0.0,-3.6499999999999986,0.08999999999999986,1.21,0.0,3.86,4.050000000000004,-3.6499999999999986,5.07
CENTRUM,2026-03,39.44,1.22,3.64,58.03,474507460.0,4.599999999999994,0.9499999999999957,-0.41999999999999993,0.52,-0.21999999999999975,,-0.4200000000000017,-3.6499999999999986,0.52
CENTUM,2018-03,58.87,,,41.13,12869624.0,,,,,,,,,0.0
CENTUM,2018-06,58.85,,,41.15,12874922.0,-0.01999999999999602,,,,,,,-0.01999999999999602,0.0
CENTUM,2018-12,58.82,,,40.88,12881058.0,-0.030000000000001137,,,,,,,-0.030000000000001137,0.0
CENTUM,2019-03,58.82,,,41.18,12881058.0,0.0,,,,,,,-0.030000000000001137,0.0
CENTUM,2019-06,58.8,,,41.2,12884781.0,-0.020000000000003126,-0.07000000000000028,,,,,0.07000000000000028,-0.030000000000001137,0.0
CENTUM,2019-09,58.8,,,41.2,12884781.0,0.0,-0.05000000000000426,,,,,0.05000000000000426,-0.030000000000001137,0.0
CENTUM,2019-12,58.8,,,41.2,12884781.0,0.0,-0.020000000000003126,,,,,0.3200000000000003,-0.020000000000003126,0.0
CENTUM,2020-03,58.8,,,41.2,12884781.0,0.0,-0.020000000000003126,,,,,0.020000000000003126,-0.020000000000003126,0.0
CENTUM,2020-06,58.8,,,41.2,12884781.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTUM,2020-09,58.8,,,41.2,12884781.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTUM,2020-12,58.8,,,41.2,12884781.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTUM,2021-03,58.8,,,41.2,12884781.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTUM,2021-06,58.8,,,41.2,12884781.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTUM,2021-09,58.8,,,41.2,12884781.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTUM,2021-12,58.8,,,41.2,12884781.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTUM,2022-03,58.8,,,41.2,12884781.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTUM,2022-06,58.8,,,41.2,12884781.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTUM,2022-09,58.8,0.05,6.82,41.2,12884781.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTUM,2022-12,58.8,0.03,6.17,41.2,12884781.0,0.0,0.0,-0.020000000000000004,,-0.6500000000000004,,0.0,0.0,0.0
CENTUM,2023-03,58.8,0.08,6.34,41.2,12884781.0,0.0,0.0,0.05,,0.16999999999999993,,0.0,0.0,0.0
CENTUM,2023-06,58.8,0.11,7.66,41.2,12884781.0,0.0,0.0,0.03,,1.3200000000000003,,0.0,0.0,0.0
CENTUM,2023-09,58.8,0.48,7.93,41.2,12884781.0,0.0,0.0,0.37,0.43,0.2699999999999996,1.1099999999999994,0.0,0.0,1.5399999999999994
CENTUM,2023-12,58.79,0.38,7.25,41.21,12888434.0,-0.00999999999999801,-0.00999999999999801,-0.09999999999999998,0.35,-0.6799999999999997,1.08,0.00999999999999801,-0.00999999999999801,1.4300000000000002
CENTUM,2024-03,58.79,0.37,7.76,41.21,12888434.0,0.0,-0.00999999999999801,-0.010000000000000009,0.29,0.5099999999999998,1.42,0.00999999999999801,-0.00999999999999801,1.71
CENTUM,2024-06,58.75,0.37,8.2,41.25,12896807.0,-0.03999999999999915,-0.04999999999999716,0.0,0.26,0.4399999999999995,0.5399999999999991,0.04999999999999716,-0.03999999999999915,0.7999999999999992
CENTUM,2024-09,58.75,0.38,8.59,41.25,12896807.0,0.0,-0.04999999999999716,0.010000000000000009,-0.09999999999999998,0.39000000000000057,0.6600000000000001,0.04999999999999716,-0.03999999999999915,0.5600000000000002
CENTUM,2024-12,58.75,1.03,8.06,41.25,12896807.0,0.0,-0.03999999999999915,0.65,0.65,-0.5299999999999994,0.8100000000000005,0.03999999999999915,-0.03999999999999915,1.4600000000000004
CENTUM,2025-03,51.52,0.85,15.79,48.48,14707152.0,-7.229999999999997,-7.269999999999996,-0.18000000000000005,0.48,7.729999999999999,8.03,7.269999999999996,-7.229999999999997,8.51
CENTUM,2025-06,51.52,1.94,15.69,48.48,14707152.0,0.0,-7.229999999999997,1.0899999999999999,1.5699999999999998,-0.09999999999999964,7.49,7.229999999999997,-7.229999999999997,9.06
CENTUM,2025-09,46.99,2.86,19.29,53.01,14707152.0,-4.530000000000001,-11.759999999999998,0.9199999999999999,2.48,3.5999999999999996,10.7,11.759999999999998,-7.229999999999997,13.18
CENTUM,2025-12,46.89,2.39,19.95,53.11,14736150.0,-0.10000000000000142,-11.86,-0.46999999999999975,1.36,0.6600000000000001,11.889999999999999,11.86,-7.229999999999997,13.249999999999998
CENTUM,2026-03,46.88,2.37,21.51,53.12,14740983.0,-0.00999999999999801,-4.640000000000001,-0.020000000000000018,1.52,1.5600000000000023,5.720000000000002,4.640000000000001,-4.530000000000001,7.240000000000002
CENTURYPLY,2018-06,72.27,,,27.73,222172990.0,,,,,,,,,0.0
CENTURYPLY,2018-09,72.27,,,27.73,222172990.0,0.0,,,,,,,0.0,0.0
CENTURYPLY,2018-12,72.68,,,27.32,222172990.0,0.4100000000000108,,,,,,,0.0,0.0
CENTURYPLY,2019-03,72.68,,,27.32,222172990.0,0.0,,,,,,,0.0,0.0
CENTURYPLY,2019-06,72.75,,,27.25,222172990.0,0.06999999999999318,0.480000000000004,,,,,-0.4800000000000004,0.0,0.0
CENTURYPLY,2019-09,72.85,,,27.15,222172990.0,0.09999999999999432,0.5799999999999983,,,,,-0.5800000000000018,0.0,0.0
CENTURYPLY,2019-12,72.85,,,27.15,222172990.0,0.0,0.1699999999999875,,,,,-0.1700000000000017,0.0,0.0
CENTURYPLY,2020-03,73.05,,,26.95,222172990.0,0.20000000000000284,0.36999999999999034,,,,,-0.370000000000001,0.0,0.0
CENTURYPLY,2020-06,73.05,,,26.95,222172990.0,0.0,0.29999999999999716,,,,,-0.3000000000000007,0.0,0.0
CENTURYPLY,2020-09,73.05,,,26.95,222172990.0,0.0,0.20000000000000284,,,,,-0.1999999999999993,0.0,0.0
CENTURYPLY,2020-12,73.05,,,26.95,222172990.0,0.0,0.20000000000000284,,,,,-0.1999999999999993,0.0,0.0
CENTURYPLY,2021-03,73.05,,,26.95,222172990.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTURYPLY,2021-06,73.05,,,26.95,222172990.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTURYPLY,2021-09,73.04,,,26.96,222172990.0,-0.009999999999990905,-0.009999999999990905,,,,,0.010000000000001563,-0.009999999999990905,0.0
CENTURYPLY,2021-12,73.04,,,26.96,222172990.0,0.0,-0.009999999999990905,,,,,0.010000000000001563,-0.009999999999990905,0.0
CENTURYPLY,2022-03,73.04,,,26.96,222172990.0,0.0,-0.009999999999990905,,,,,0.010000000000001563,-0.009999999999990905,0.0
CENTURYPLY,2022-06,73.04,,,26.96,222172990.0,0.0,-0.009999999999990905,,,,,0.010000000000001563,-0.009999999999990905,0.0
CENTURYPLY,2022-09,73.04,6.95,12.5,26.96,222172990.0,0.0,0.0,,,,,0.0,0.0,0.0
CENTURYPLY,2022-12,73.04,6.14,13.33,26.96,222172990.0,0.0,0.0,-0.8100000000000005,,0.8300000000000001,,0.0,0.0,0.0
CENTURYPLY,2023-03,73.04,5.78,13.72,26.96,222172990.0,0.0,0.0,-0.35999999999999943,,0.39000000000000057,,0.0,0.0,0.0
CENTURYPLY,2023-06,73.04,5.6,14.12,26.96,222172990.0,0.0,0.0,-0.1800000000000006,,0.3999999999999986,,0.0,0.0,0.0
CENTURYPLY,2023-09,73.04,5.61,14.49,26.96,222172990.0,0.0,0.0,0.010000000000000675,-1.3399999999999999,0.370000000000001,1.9900000000000002,0.0,0.0,0.6500000000000004
CENTURYPLY,2023-12,73.04,5.45,14.75,26.96,222172990.0,0.0,0.0,-0.16000000000000014,-0.6899999999999995,0.2599999999999998,1.42,0.0,0.0,0.7300000000000004
CENTURYPLY,2024-03,72.59,6.28,14.51,27.41,222172990.0,-0.45000000000000284,-0.45000000000000284,0.8300000000000001,0.5,-0.2400000000000002,0.7899999999999991,0.4499999999999993,-0.45000000000000284,1.2899999999999991
CENTURYPLY,2024-06,72.59,4.28,16.67,27.41,222172990.0,0.0,-0.45000000000000284,-2.0,-1.3199999999999994,2.160000000000002,2.5500000000000025,0.4499999999999993,-0.45000000000000284,1.230000000000003
CENTURYPLY,2024-09,72.59,4.44,16.96,27.41,222172990.0,0.0,-0.45000000000000284,0.16000000000000014,-1.17,0.28999999999999915,2.4700000000000006,0.4499999999999993,-0.45000000000000284,1.3000000000000007
CENTURYPLY,2024-12,72.64,4.54,17.46,27.36,222172990.0,0.04999999999999716,-0.4000000000000057,0.09999999999999964,-0.9100000000000001,0.5,2.710000000000001,0.3999999999999986,-0.45000000000000284,1.8000000000000007
CENTURYPLY,2025-03,72.64,4.61,17.59,27.36,222172990.0,0.0,0.04999999999999716,0.07000000000000028,-1.67,0.129999999999999,3.08,-0.05000000000000071,0.0,1.4100000000000001
CENTURYPLY,2025-06,72.64,4.42,17.92,27.36,222172990.0,0.0,0.04999999999999716,-0.1900000000000004,0.13999999999999968,0.33000000000000185,1.25,-0.05000000000000071,0.0,1.3899999999999997
CENTURYPLY,2025-09,72.64,4.27,18.14,27.36,222172990.0,0.0,0.04999999999999716,-0.15000000000000036,-0.17000000000000082,0.21999999999999886,1.1799999999999997,-0.05000000000000071,0.0,1.009999999999999
CENTURYPLY,2025-12,72.64,4.1,18.36,27.36,222172990.0,0.0,0.0,-0.16999999999999993,-0.4400000000000004,0.21999999999999886,0.8999999999999986,0.0,0.0,0.4599999999999982
CENTURYPLY,2026-03,71.83,4.1,19.16,28.17,222172990.0,-0.8100000000000023,-0.8100000000000023,0.0,-0.5100000000000007,0.8000000000000007,1.5700000000000003,0.8100000000000023,-0.8100000000000023,1.0599999999999996
CERA,2018-06,54.75,,,45.25,13005874.0,,,,,,,,,0.0
CERA,2018-09,54.75,,,45.25,13005874.0,0.0,,,,,,,0.0,0.0
CERA,2018-12,54.75,,,45.25,13005874.0,0.0,,,,,,,0.0,0.0
CERA,2019-03,54.75,,,45.25,13005874.0,0.0,,,,,,,0.0,0.0
CERA,2019-06,54.75,,,45.25,13005874.0,0.0,0.0,,,,,0.0,0.0,0.0
CERA,2019-09,54.75,,,45.26,13005874.0,0.0,0.0,,,,,0.00999999999999801,0.0,0.0
CERA,2019-12,54.48,,,45.53,13005874.0,-0.2700000000000031,-0.2700000000000031,,,,,0.28000000000000114,-0.2700000000000031,0.0
CERA,2020-03,54.48,,,45.52,13005874.0,0.0,-0.2700000000000031,,,,,0.2700000000000031,-0.2700000000000031,0.0
CERA,2020-06,54.48,,,45.52,13005874.0,0.0,-0.2700000000000031,,,,,0.2700000000000031,-0.2700000000000031,0.0
CERA,2020-09,54.48,,,45.52,13005874.0,0.0,-0.2700000000000031,,,,,0.2600000000000051,-0.2700000000000031,0.0
CERA,2020-12,54.48,,,45.52,13005874.0,0.0,0.0,,,,,-0.00999999999999801,0.0,0.0
CERA,2021-03,54.48,,,45.52,13005874.0,0.0,0.0,,,,,0.0,0.0,0.0
CERA,2021-06,54.48,,,45.52,13005874.0,0.0,0.0,,,,,0.0,0.0,0.0
CERA,2021-09,54.48,,,45.52,13005874.0,0.0,0.0,,,,,0.0,0.0,0.0
CERA,2021-12,54.48,,,45.52,13005874.0,0.0,0.0,,,,,0.0,0.0,0.0
CERA,2022-03,54.48,,,45.52,13005874.0,0.0,0.0,,,,,0.0,0.0,0.0
CERA,2022-06,54.48,,,45.52,13005874.0,0.0,0.0,,,,,0.0,0.0,0.0
CERA,2022-09,54.48,17.88,9.74,45.52,13005874.0,0.0,0.0,,,,,0.0,0.0,0.0
CERA,2022-12,54.48,17.52,9.37,45.52,13005874.0,0.0,0.0,-0.35999999999999943,,-0.370000000000001,,0.0,0.0,0.0
CERA,2023-03,54.48,18.03,9.73,45.52,13005874.0,0.0,0.0,0.5100000000000016,,0.3600000000000012,,0.0,0.0,0.0
CERA,2023-06,54.48,19.45,9.04,45.52,13005874.0,0.0,0.0,1.4199999999999982,,-0.6900000000000013,,0.0,0.0,0.0
CERA,2023-09,54.48,20.91,8.37,45.52,13005874.0,0.0,0.0,1.4600000000000009,3.030000000000001,-0.6699999999999999,-1.370000000000001,0.0,0.0,1.6600000000000001
CERA,2023-12,54.48,20.63,8.38,45.52,13005874.0,0.0,0.0,-0.28000000000000114,3.1099999999999994,0.010000000000001563,-0.9899999999999984,0.0,0.0,2.120000000000001
CERA,2024-03,54.48,21.92,6.61,45.52,13005874.0,0.0,0.0,1.2900000000000027,3.8900000000000006,-1.7700000000000005,-3.12,0.0,0.0,0.7700000000000005
CERA,2024-06,54.48,21.45,7.3,45.52,13005874.0,0.0,0.0,-0.4700000000000024,2.0,0.6899999999999995,-1.7399999999999993,0.0,0.0,0.2600000000000007
CERA,2024-09,54.41,22.89,6.06,45.58,12896045.0,-0.07000000000000028,-0.07000000000000028,1.4400000000000013,1.9800000000000004,-1.2400000000000002,-2.3099999999999996,0.05999999999999517,-0.07000000000000028,-0.3299999999999992
CERA,2024-12,54.41,22.17,6.26,45.58,12896045.0,0.0,-0.07000000000000028,-0.7199999999999989,1.5400000000000027,0.20000000000000018,-2.120000000000001,0.05999999999999517,-0.07000000000000028,-0.5799999999999983
CERA,2025-03,54.41,20.59,6.93,45.56,12893802.0,0.0,-0.07000000000000028,-1.5800000000000018,-1.3300000000000018,0.6699999999999999,0.3199999999999994,0.03999999999999915,-0.07000000000000028,-1.0100000000000025
CERA,2025-06,54.41,17.18,12.06,45.57,12895038.0,0.0,-0.07000000000000028,-3.41,-4.27,5.130000000000001,4.760000000000001,0.04999999999999716,-0.07000000000000028,0.4900000000000011
CERA,2025-09,54.41,15.82,13.55,45.57,12895038.0,0.0,0.0,-1.3599999999999994,-7.07,1.4900000000000002,7.490000000000001,-0.00999999999999801,0.0,0.4200000000000008
CERA,2025-12,54.41,14.61,14.0,45.55,12892795.0,0.0,0.0,-1.2100000000000009,-7.560000000000002,0.4499999999999993,7.74,-0.030000000000001137,0.0,0.17999999999999794
CERA,2026-03,54.41,14.19,14.18,45.55,12892965.0,0.0,0.0,-0.41999999999999993,-6.4,0.17999999999999972,7.25,-0.010000000000005116,0.0,0.8499999999999996
CEREBRAINT,2018-03,6.08,,,93.92,120386482.0,,,,,,,,,0.0
CEREBRAINT,2018-06,6.08,,,93.92,120386482.0,0.0,,,,,,,0.0,0.0
CEREBRAINT,2018-09,5.64,,,94.36,120386482.0,-0.4400000000000004,,,,,,,-0.4400000000000004,0.0
CEREBRAINT,2018-12,6.27,,,93.73,121186482.0,0.6299999999999999,,,,,,,-0.4400000000000004,0.0
CEREBRAINT,2019-03,6.27,,,93.73,121186482.0,0.0,0.1899999999999995,,,,,-0.18999999999999773,-0.4400000000000004,0.0
CEREBRAINT,2019-06,7.1,,,92.9,121186482.0,0.8300000000000001,1.0199999999999996,,,,,-1.019999999999996,-0.4400000000000004,0.0
CEREBRAINT,2019-09,7.1,,,92.9,121186482.0,0.0,1.46,,,,,-1.4599999999999937,0.0,0.0
CEREBRAINT,2019-12,7.1,,,92.9,121186482.0,0.0,0.8300000000000001,,,,,-0.8299999999999983,0.0,0.0
CEREBRAINT,2020-03,7.1,,,92.9,121186482.0,0.0,0.8300000000000001,,,,,-0.8299999999999983,0.0,0.0
CEREBRAINT,2020-06,7.1,,,92.9,121186482.0,0.0,0.0,,,,,0.0,0.0,0.0
CEREBRAINT,2020-09,7.1,,,92.9,121186482.0,0.0,0.0,,,,,0.0,0.0,0.0
CEREBRAINT,2020-12,7.1,,,92.91,121186482.0,0.0,0.0,,,,,0.009999999999990905,0.0,0.0
CEREBRAINT,2021-03,7.3,,,92.7,117864747.0,0.20000000000000018,0.20000000000000018,,,,,-0.20000000000000284,0.0,0.0
CEREBRAINT,2021-06,7.1,,,92.9,121186482.0,-0.20000000000000018,0.0,,,,,0.0,-0.20000000000000018,0.0
CEREBRAINT,2021-09,7.1,,,92.9,121186482.0,0.0,0.0,,,,,0.0,-0.20000000000000018,0.0
CEREBRAINT,2021-12,7.1,,,92.9,121186482.0,0.0,0.0,,,,,-0.009999999999990905,-0.20000000000000018,0.0
CEREBRAINT,2022-03,5.05,,,94.95,121186482.0,-2.05,-2.25,,,,,2.25,-2.05,0.0
CEREBRAINT,2022-06,5.05,,,94.95,121186482.0,0.0,-2.05,,,,,2.049999999999997,-2.05,0.0
CEREBRAINT,2022-09,4.21,0.73,0.01,95.79,121186482.0,-0.8399999999999999,-2.8899999999999997,,,,,2.8900000000000006,-2.05,0.0
CEREBRAINT,2022-12,2.79,0.08,0.01,97.21,121186482.0,-1.42,-4.31,-0.65,,0.0,,4.309999999999988,-2.05,0.0
CEREBRAINT,2023-03,0.23,0.01,0.01,99.77,121186482.0,-2.56,-4.819999999999999,-0.07,,0.0,,4.819999999999993,-2.56,0.0
CEREBRAINT,2023-06,0.23,0.01,0.01,99.77,121186482.0,0.0,-4.819999999999999,0.0,,0.0,,4.819999999999993,-2.56,0.0
CEREBRAINT,2023-09,0.23,0.01,0.01,99.77,121186482.0,0.0,-3.98,0.0,-0.72,0.0,0.0,3.9799999999999898,-2.56,-0.72
CEREBRAINT,2023-12,0.23,0.01,0.01,99.77,121186482.0,0.0,-2.56,0.0,-0.07,0.0,0.0,2.5600000000000023,-2.56,-0.07
CEREBRAINT,2024-03,0.84,0.01,0.05,99.16,121186482.0,0.61,0.61,0.0,0.0,0.04,0.04,-0.6099999999999994,0.0,0.04
